# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 0.7926661951682029,2.4109251682408437,4.554424726853535,39.41597602886629,1.4992748469563038,-3.0000000000000306,-1.2990164509556192,180.0,-111.5296425156325,0.0
 0.7962784022816078,2.415117963484837,4.557821573999893,39.013107860815815,1.4884382256160889,-3.0000000000000306,-1.3254338255763851,180.0,-112.96484177418078,0.0
 0.799895057858227,2.419309420224392,4.5611681153127455,38.60455293585132,1.4775882588862312,-3.0000000000000306,-1.3517197861509327,180.0,-114.35449859115587,0.0
 0.8035168514242358,2.4235000395351682,4.564464668908178,38.190384548609714,1.466722878188205,-3.0,-1.377831199211422,180.0,-115.69500617113191,0.0
 0.8071444975750901,2.4276903224928263,4.567711552902277,37.77068400479994,1.4558399397356419,-3.0000000000000306,-1.4037234865755763,180.0,-116.9827290252252,0.0
 0.8107787369420943,2.4318807701730254,4.570909085411128,37.345540765716876,1.4449372216346292,-2.9999999999999694,-1.4293507278183175,180.0,-118.21401597176667,0.0
 0.8144203372098638,2.4360718836514264,4.57405758455082,36.915052573499985,1.4340124208313207,-3.0,-1.4546657782254413,180.0,-119.38521409035782,0.0
 0.8180700941889316,2.440264164003689,4.577157368437437,36.479325555176196,1.4230631498941175,-2.99999999999997,-1.4796203997891668,180.0,-120.49268344040463,0.0
 0.8217288329482374,2.4444581123054734,4.580208755187066,36.03847430406003,1.4120869336162003,-2.99999999999997,-1.504165407546671,180.0,-121.53281261737607,0.0
 0.8253974090127223,2.448654229632439,4.583212062915793,35.592621936642395,1.4010812054227457,-2.99999999999997,-1.5282508289962917,180.0,-122.51759833049846,0.0
 0.829076242251077,2.4528530170602463,4.5861676097397055,35.141900123620765,1.3903979045635815,-2.903991610106832,-1.5518260771066055,180.0,-123.46749175560095,0.0
 0.8327650758347758,2.4570549756645557,4.589075713774888,34.686449093537654,1.3802011660638118,-2.7642175415095522,-1.574840136604393,180.0,-124.38832719279591,0.0
